web_name,team,position,form,now_cost,selected_by_percent,event_points,total_points,ict_index,influence,creativity,threat,transfers_in_event,transfers_out_event,bonus,goals_scored,assists,goals_conceded,clean_sheets,saves,own_goals,penalties_missed,penalties_saved,penalties_order,yellow_cards,red_cards,starts,minutes,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,chance_of_playing_next_round,chance_of_playing_this_round,status,in_dreamteam,dreamteam_count,ep_this,ep_next,strength,is_GKP,goal_involvement
Lockyer,LUT,DEF,1.7,4.3,0.2,2,19,30.4,200.6,35.0,68.0,499,654,1,1,1,19,0,0,1,0,0,0.0,2,0,10,855,0.83,0.19,1.02,21.49,100.0,100.0,Available,0,0,0.7,0.7,2,0,2
Mpanzu,LUT,MID,1.0,4.800000000000001,0.0,0,15,13.9,41.2,61.0,38.0,30,109,0,0,0,9,0,0,0,0,0,0.0,0,0,5,498,0.44,1.31,1.75,12.88,0.0,0.0,Available,0,0,0.0,0.0,2,0,0
Chong,LUT,MID,3.0,4.800000000000001,0.1,6,17,20.0,78.6,40.7,84.0,368,207,0,1,0,12,0,0,0,0,0,0.0,2,0,5,496,0.78,0.23,1.01,12.0,0.0,0.0,Available,0,0,2.0,2.0,2,0,1
Kaboré,LUT,DEF,3.0,4.0,5.9,8,22,28.4,123.6,117.7,44.0,6302,7475,3,0,2,13,0,0,0,0,0,0.0,3,0,8,691,0.22,1.04,1.26,14.64,0.0,0.0,Available,0,0,2.0,2.0,2,0,2
Kaminski,LUT,GKP,2.7,4.5,0.2,3,24,31.0,310.2,0.0,0.0,977,488,1,0,0,21,0,40,0,0,0,0.0,1,0,11,990,0.0,0.02,0.02,23.15,0.0,0.0,Available,0,0,1.7,1.7,2,1,0
Barkley,LUT,MID,1.7,4.9,0.1,2,10,19.1,54.6,83.5,56.0,242,177,0,0,0,9,0,0,0,0,0,0.0,0,0,4,353,0.55,0.36,0.91,8.41,100.0,100.0,Available,0,0,0.7,0.7,2,0,0
Brown,LUT,FWD,1.3,4.9,0.1,1,18,25.1,44.0,73.7,143.0,383,463,0,0,1,14,0,0,0,0,0,0.0,2,0,7,571,1.85,0.32,2.17,15.8,0.0,0.0,Available,0,0,0.3,0.3,2,0,1
Francis-Clarke,LUT,DEF,0.0,4.0,0.0,0,0,0.0,0.0,0.0,0.0,0,20,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Unavailable,0,0,0.0,0.0,2,0,0
Krul,LUT,GKP,0.0,4.4,0.0,0,0,0.0,0.0,0.0,0.0,99,67,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Available,0,0,-1.0,-1.0,2,1,0
Johnson,LUT,DEF,0.0,4.0,0.0,0,0,0.0,0.0,0.0,0.0,115,114,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Available,0,0,-1.0,-1.0,2,0,0
Townsend,LUT,MID,2.7,5.0,0.0,3,8,6.2,17.0,43.2,2.0,160,73,0,0,1,2,1,0,0,0,0,0.0,0,0,1,111,0.0,0.27,0.27,1.59,0.0,0.0,Available,0,0,1.7,1.7,2,0,1
Luker,LUT,MID,0.0,4.5,0.0,0,0,0.0,0.0,0.0,0.0,39,26,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Available,0,0,-1.0,-1.0,2,0,0
Nelson,LUT,MID,0.0,4.5,0.0,0,0,0.0,0.0,0.0,0.0,45,6,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Available,0,0,0.2,0.2,2,0,0
Akanji,MCI,DEF,2.3,4.9,4.7,8,30,30.7,172.2,92.9,43.0,11150,8355,1,1,0,6,3,0,0,0,0,0.0,1,1,8,720,0.12,0.62,0.74,6.05,75.0,100.0,Doubtful,0,0,3.3,2.5,5,0,1
Aké,MCI,DEF,3.3,5.0,5.5,9,32,32.6,148.0,52.4,126.0,19892,9416,2,2,0,6,1,0,0,0,0,0.0,0,0,6,552,1.14,0.29,1.43,4.8,100.0,100.0,Available,0,0,4.3,4.3,5,0,2
J.Alvarez,MCI,FWD,4.3,7.2,33.7,2,61,89.4,264.8,376.3,253.0,91970,114782,11,4,5,6,5,0,0,0,0,3.0,2,0,11,908,3.29,2.3,5.59,6.92,0.0,0.0,Available,0,2,5.3,5.3,5,0,9
Bernardo,MCI,MID,7.7,6.300000000000001,1.8,14,42,59.6,223.6,239.8,132.0,28030,3404,6,3,2,5,2,0,0,0,0,0.0,2,0,7,638,0.84,2.59,3.43,5.01,100.0,100.0,Available,0,2,8.7,8.7,5,0,5
Bobb,MCI,MID,1.3,4.4,0.1,4,10,8.1,29.0,44.3,8.0,420,346,0,0,2,1,0,0,0,0,0,0.0,0,0,0,52,0.0,0.62,0.62,0.36,0.0,0.0,Available,0,0,2.3,2.3,5,0,2
Cancelo,MCI,DEF,0.0,5.800000000000001,1.1,0,0,0.0,0.0,0.0,0.0,0,721,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Unavailable,0,0,0.0,0.0,5,0,0
Carson,MCI,GKP,0.0,3.9000000000000004,0.1,0,0,0.0,0.0,0.0,0.0,95,202,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Available,0,0,1.0,1.0,5,1,0
Charles,MCI,MID,0.0,4.5,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Unavailable,0,0,0.0,0.0,5,0,0
De Bruyne,MCI,MID,0.0,10.200000000000001,1.6,0,1,2.2,2.4,18.8,1.0,285,1388,0,0,0,0,0,0,0,0,0,4.0,0,0,1,22,0.02,0.16,0.18,0.1,0.0,0.0,Injured,0,0,0.0,0.0,5,0,0
Rúben,MCI,DEF,2.3,5.5,7.5,0,27,25.8,142.8,45.0,69.0,7703,28692,1,0,0,6,3,0,1,0,0,0.0,0,0,8,735,0.37,0.49,0.86,6.32,0.0,0.0,Available,0,0,3.3,3.3,5,0,0
Ederson M.,MCI,GKP,3.0,5.5,17.5,2,36,16.6,158.2,10.0,0.0,6502,38849,0,0,0,7,4,14,0,0,0,0.0,2,0,10,900,0.0,0.02,0.02,7.39,0.0,0.0,Available,0,0,4.0,4.0,5,1,0
Foden,MCI,MID,5.0,7.5,9.8,6,53,85.8,251.2,340.2,265.0,20338,38640,6,3,3,7,4,0,0,0,0,0.0,1,0,9,830,2.6,1.76,4.36,7.61,0.0,0.0,Available,0,0,6.0,6.0,5,0,6
Grealish,MCI,MID,1.0,7.2,1.7,0,14,28.4,64.8,117.8,101.0,1074,4171,2,0,1,1,2,0,0,0,0,0.0,2,0,3,294,0.55,0.96,1.51,2.13,100.0,100.0,Available,0,0,2.0,2.0,5,0,1
Haaland,MCI,FWD,8.3,14.0,82.4,1,80,115.9,440.0,139.3,578.0,19205,239024,11,11,2,7,4,0,0,1,0,1.0,0,0,11,934,10.59,0.91,11.5,7.56,100.0,0.0,Available,1,3,9.3,9.3,5,0,13
Kovačić,MCI,MID,1.0,4.800000000000001,0.4,2,16,21.6,61.0,110.9,45.0,292,1288,0,0,0,4,3,0,0,0,0,0.0,2,0,6,549,0.53,0.69,1.22,3.47,100.0,100.0,Available,0,0,2.0,2.0,5,0,0
Laporte,MCI,DEF,0.0,4.9,0.1,0,1,2.9,11.4,0.1,17.0,0,91,0,0,0,0,0,0,0,0,0,0.0,0,0,0,11,0.12,0.0,0.12,0.07,0.0,0.0,Unavailable,0,0,0.0,0.0,5,0,0
R.Lewis,MCI,DEF,0.3,4.3,0.3,1,15,2.3,5.8,10.5,6.0,453,1788,0,0,0,1,2,0,0,0,0,0.0,0,0,2,166,0.0,0.11,0.11,1.03,0.0,0.0,Available,0,0,1.3,1.3,5,0,0
Mahrez,MCI,MID,0.0,7.5,0.0,0,0,0.0,0.0,0.0,0.0,0,14,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Unavailable,0,0,0.0,0.0,5,0,0
Ortega Moreno,MCI,GKP,0.7,3.9000000000000004,0.8,0,2,1.9,18.6,0.0,0.0,1544,2454,0,0,0,1,0,2,0,0,0,0.0,0,0,1,90,0.0,0.0,0.0,0.83,0.0,0.0,Available,0,0,1.7,1.7,5,1,0
Perrone,MCI,MID,0.0,4.4,0.0,0,0,0.0,0.0,0.0,0.0,0,8,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Unavailable,0,0,0.0,0.0,5,0,0
Phillips,MCI,MID,0.3,4.800000000000001,0.0,1,4,3.1,16.2,9.3,6.0,30,87,0,0,0,2,0,0,0,0,0,0.0,0,0,0,89,0.07,0.07,0.14,1.58,0.0,0.0,Available,0,0,1.3,1.3,5,0,0
Rodrigo,MCI,MID,4.3,5.6000000000000005,5.9,6,39,57.5,242.4,170.5,162.0,9898,12393,5,2,3,4,4,0,0,0,0,0.0,3,1,9,730,1.1,1.98,3.08,7.8,100.0,100.0,Available,0,1,5.3,5.3,5,0,5
Sergio Gómez,MCI,DEF,0.0,3.9000000000000004,1.1,0,5,3.8,19.4,14.6,4.0,496,6751,0,0,1,0,0,0,0,0,0,0.0,0,0,0,15,0.0,0.08,0.08,0.02,75.0,0.0,Doubtful,0,0,1.0,0.8,5,0,1
Steffen,MCI,GKP,0.0,3.9000000000000004,0.2,0,0,0.0,0.0,0.0,0.0,362,632,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Available,0,0,1.0,1.0,5,1,0
Stones,MCI,DEF,4.7,5.300000000000001,3.5,6,15,7.9,28.8,44.0,6.0,10980,10189,0,0,0,2,2,0,0,0,0,0.0,0,0,3,256,0.0,0.06,0.06,2.23,25.0,100.0,Doubtful,0,0,5.7,1.4,5,0,0
Walker,MCI,DEF,4.0,5.300000000000001,16.7,2,43,37.8,131.8,204.3,42.0,39897,42921,4,0,1,8,4,0,0,0,0,0.0,1,0,11,990,0.09,1.04,1.13,8.22,0.0,0.0,Available,0,0,5.0,5.0,5,0,1
Matheus N.,MCI,MID,0.3,4.9,0.1,1,11,17.4,73.8,78.8,22.0,62,766,0,0,1,8,1,0,0,0,0,0.0,0,1,4,379,0.05,0.44,0.49,5.37,100.0,100.0,Available,0,0,1.3,1.3,5,0,1
Gvardiol,MCI,DEF,2.7,5.0,4.5,0,27,25.7,121.8,100.9,34.0,5605,23597,1,0,0,4,3,0,0,0,0,0.0,1,0,7,641,0.21,0.51,0.72,5.33,0.0,0.0,Available,0,0,3.7,3.7,5,0,0
Doku,MCI,MID,9.7,6.6000000000000005,4.7,22,43,63.0,234.4,198.7,196.0,323307,6507,6,2,5,7,0,0,0,0,0,0.0,1,0,6,494,0.5,1.71,2.21,4.72,0.0,0.0,Available,0,1,10.7,10.7,5,0,7
Mount,MUN,MID,1.0,6.800000000000001,0.9,1,11,14.4,39.6,67.7,36.0,415,1342,0,0,0,6,1,0,0,0,0,0.0,1,0,4,347,0.2,0.23,0.43,6.7,100.0,100.0,Available,0,0,1.5,2.0,3,0,0
Alex Telles,MUN,DEF,0.0,4.5,0.0,0,0,0.0,0.0,0.0,0.0,0,6,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Unavailable,0,0,0.0,0.0,3,0,0
Amad,MUN,MID,0.0,4.4,0.0,0,0,0.0,0.0,0.0,0.0,34,63,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Injured,0,0,0.0,0.0,3,0,0
Antony,MUN,MID,1.7,6.800000000000001,0.6,3,14,23.8,41.2,110.8,88.0,578,683,0,0,0,5,2,0,0,0,0,0.0,2,0,6,464,0.84,0.73,1.57,7.94,100.0,100.0,Available,0,0,2.2,2.7,3,0,0
B.Fernandes,MUN,MID,6.3,8.3,13.6,11,52,101.4,333.0,438.1,244.0,73875,14184,10,3,2,16,3,0,0,0,0,1.0,4,0,11,990,3.03,3.3,6.33,18.68,0.0,0.0,Available,0,2,6.8,7.3,3,0,5
B.Williams,MUN,DEF,0.0,4.0,0.1,0,0,0.0,0.0,0.0,0.0,0,95,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Unavailable,0,0,0.0,0.0,3,0,0
Bailly,MUN,DEF,0.0,4.0,0.1,0,0,0.0,0.0,0.0,0.0,0,151,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Unavailable,0,0,0.0,0.0,3,0,0
Casemiro,MUN,MID,0.0,5.4,2.5,0,21,40.3,167.2,112.6,123.0,66,14999,0,1,0,11,2,0,0,0,0,0.0,1,0,8,648,1.91,0.41,2.32,10.94,0.0,0.0,Injured,0,0,0.0,0.0,3,0,1
Dalot,MUN,DEF,6.0,4.9,3.0,6,32,45.5,197.4,193.8,63.0,56051,4892,5,1,0,15,2,0,0,0,0,0.0,2,0,9,834,0.39,0.99,1.38,15.16,0.0,0.0,Available,0,1,6.5,7.0,3,0,1
Eriksen,MUN,MID,2.0,5.9,0.5,3,28,33.3,147.6,127.3,57.0,1057,1390,4,1,1,12,1,0,0,0,0,0.0,0,0,5,564,0.43,0.87,1.3,12.5,100.0,100.0,Available,0,0,2.5,3.0,3,0,2
Fernandez,MUN,DEF,0.0,4.0,0.1,0,0,0.0,0.0,0.0,0.0,0,168,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Unavailable,0,0,0.0,0.0,3,0,0
Fred,MUN,MID,0.0,5.0,0.0,0,0,0.0,0.0,0.0,0.0,0,29,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Unavailable,0,0,0.0,0.0,3,0,0
Garnacho,MUN,MID,1.3,4.7,1.2,2,13,27.6,32.6,82.5,163.0,3379,3738,0,0,0,4,2,0,0,0,0,0.0,1,0,3,332,0.77,0.28,1.05,6.87,0.0,0.0,Available,0,0,1.8,2.3,3,0,0
Hannibal,MUN,MID,0.0,4.4,0.3,0,8,8.9,48.2,27.7,13.0,293,1702,0,1,0,1,1,0,0,0,0,0.0,1,0,1,116,0.03,0.48,0.51,2.11,0.0,0.0,Available,0,0,0.5,1.0,3,0,1
Heaton,MUN,GKP,0.0,4.0,0.1,0,0,0.0,0.0,0.0,0.0,86,107,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,100.0,100.0,Available,0,0,0.5,1.0,3,1,0
Lindelof,MUN,DEF,2.0,4.5,0.3,0,20,20.1,99.2,85.3,16.0,318,2397,0,0,1,9,1,0,0,0,0,0.0,1,0,7,673,0.15,0.27,0.42,12.5,100.0,75.0,Available,0,0,1.9,3.0,3,0,1
Maguire,MUN,DEF,3.3,4.2,1.5,7,17,14.1,107.4,21.8,10.0,39247,2406,2,0,1,7,1,0,0,0,0,0.0,0,0,4,386,0.03,0.23,0.26,8.48,100.0,100.0,Available,0,0,3.8,4.3,3,0,1
Mainoo,MUN,MID,0.0,4.4,0.0,0,0,0.0,0.0,0.0,0.0,202,172,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,100.0,100.0,Available,0,0,0.5,1.0,3,0,0
Malacia,MUN,DEF,0.0,4.3,0.0,0,0,0.0,0.0,0.0,0.0,19,42,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Injured,0,0,0.0,0.0,3,0,0
Martial,MUN,FWD,1.0,6.4,0.3,1,10,14.5,22.6,63.1,63.0,872,886,0,0,0,4,0,0,0,0,0,2.0,0,0,2,230,0.41,0.09,0.5,3.92,100.0,100.0,Available,0,0,1.5,2.0,3,0,0
Martinez,MUN,DEF,0.0,4.7,2.5,0,5,11.9,74.0,43.5,2.0,70,5405,0,0,1,8,0,0,1,0,0,0.0,2,0,5,375,0.0,0.08,0.08,5.51,0.0,0.0,Injured,0,0,0.0,0.0,3,0,1
McTominay,MUN,MID,4.0,4.800000000000001,1.2,3,33,29.6,170.4,17.5,107.0,19531,6663,3,3,0,7,2,0,0,0,0,0.0,0,0,5,426,0.81,0.04,0.85,9.04,100.0,100.0,Available,0,1,4.5,5.0,3,0,3
Pellistri,MUN,MID,1.3,4.4,0.3,4,9,8.2,27.6,15.3,38.0,1466,1052,0,0,1,1,0,0,0,0,0,0.0,0,0,1,110,0.28,0.1,0.38,2.15,0.0,0.0,Available,0,0,1.8,2.3,3,0,1
R.Varane,MUN,DEF,0.7,5.0,2.6,1,20,18.8,101.2,22.5,64.0,3233,5635,2,1,0,5,1,0,0,0,0,0.0,0,0,4,329,0.68,0.14,0.82,6.19,100.0,100.0,Available,0,1,1.2,1.7,3,0,1
Rashford,MUN,MID,1.3,8.6,13.3,0,32,58.7,115.6,166.7,304.0,3716,92233,0,1,2,16,2,0,0,0,0,3.0,1,0,10,841,3.46,1.46,4.92,16.5,100.0,0.0,Available,0,0,1.8,2.3,3,0,3
Sancho,MUN,MID,0.0,6.7,0.4,0,3,3.6,9.8,14.8,12.0,60,374,0,0,0,1,0,0,0,0,0,0.0,0,0,0,76,0.0,0.07,0.07,1.86,0.0,0.0,Not in Squad,0,0,0.0,0.0,3,0,0
Shaw,MUN,DEF,0.0,5.2,2.9,0,6,15.5,59.8,85.2,10.0,78,3980,0,0,0,2,1,0,0,0,0,0.0,1,0,2,180,0.0,0.51,0.51,4.07,0.0,0.0,Injured,0,0,0.0,0.0,3,0,0
Shoretire,MUN,FWD,0.0,4.4,0.3,0,0,0.0,0.0,0.0,0.0,558,985,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Available,0,0,0.5,1.0,3,0,0
Van de Beek,MUN,MID,0.0,4.800000000000001,0.0,0,1,1.6,0.0,10.3,6.0,40,83,0,0,0,0,0,0,0,0,0,0.0,0,0,0,2,0.04,0.03,0.07,0.0,0.0,0.0,Available,0,0,0.5,1.0,3,0,0
Wan-Bissaka,MUN,DEF,2.7,4.4,2.3,8,23,20.0,123.2,61.8,14.0,29236,1301,5,0,1,6,2,0,0,0,0,0.0,2,0,5,430,0.0,0.94,0.94,8.78,100.0,100.0,Available,0,1,3.2,3.7,3,0,1
Reguilón,MUN,DEF,0.3,4.4,0.6,0,7,4.7,17.8,27.3,2.0,792,3625,0,0,0,4,1,0,0,0,0,0.0,1,0,2,179,0.0,0.24,0.24,3.12,100.0,100.0,Available,0,0,0.8,1.3,3,0,0
Onana,MUN,GKP,3.7,4.800000000000001,14.6,6,35,32.0,319.8,0.2,0.0,19886,14370,1,0,0,16,3,41,0,0,0,0.0,3,0,11,990,0.0,0.01,0.01,18.68,0.0,0.0,Available,0,0,4.2,4.7,3,1,0
Højlund,MUN,FWD,2.0,7.1000000000000005,5.0,2,15,26.1,30.8,92.8,140.0,40029,24022,0,0,0,9,2,0,0,0,0,0.0,0,0,7,568,1.57,0.26,1.83,9.99,100.0,100.0,Available,0,0,2.5,3.0,3,0,0
Forson,MUN,MID,0.0,4.4,0.0,0,0,0.0,0.0,0.0,0.0,26,56,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Available,0,0,0.5,1.0,3,0,0
Vítek,MUN,GKP,0.0,4.0,0.0,0,0,0.0,0.0,0.0,0.0,33,57,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Available,0,0,0.5,1.0,3,1,0
Gore,MUN,MID,0.0,4.5,0.0,0,0,0.0,0.0,0.0,0.0,29,39,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Available,0,0,0.5,1.0,3,0,0
Altay,MUN,GKP,0.0,4.0,0.0,0,0,0.0,0.0,0.0,0.0,125,110,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Available,0,0,0.5,1.0,3,1,0
Evans,MUN,DEF,2.7,4.0,1.6,6,22,13.1,83.8,38.7,9.0,11723,3700,3,0,1,7,2,0,0,0,0,0.0,1,0,5,447,0.06,0.18,0.24,9.1,75.0,0.0,Doubtful,0,1,3.2,2.8,3,0,1
Amrabat,MUN,MID,0.7,5.0,0.2,0,6,11.2,59.8,48.5,3.0,491,1845,0,0,0,4,0,0,0,0,0,0.0,2,0,4,312,0.02,0.18,0.2,4.69,100.0,100.0,Available,0,0,1.2,1.7,3,0,0
Hall,NEW,DEF,0.0,4.3,0.2,0,1,0.1,1.0,0.0,0.0,1318,425,0,0,0,0,0,0,0,0,0,0.0,0,0,0,9,0.0,0.0,0.0,0.09,0.0,0.0,Available,0,0,0.0,0.5,4,0,0
Almirón,NEW,MID,2.0,6.300000000000001,5.3,3,33,32.6,119.6,86.1,124.0,9033,20652,2,2,0,8,3,0,0,0,0,0.0,1,0,9,717,1.34,0.32,1.66,9.59,0.0,0.0,Available,0,1,2.0,2.5,4,0,2
Anderson,NEW,MID,0.3,4.3,3.0,0,19,25.7,83.2,88.8,85.0,371,22166,0,0,1,5,3,0,0,0,0,0.0,0,0,4,407,0.78,0.31,1.09,4.57,0.0,0.0,Injured,0,0,0.0,0.0,4,0,1
Ashby,NEW,DEF,0.0,4.0,0.0,0,0,0.0,0.0,0.0,0.0,0,18,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Unavailable,0,0,0.0,0.0,4,0,0
Botman,NEW,DEF,0.0,4.6000000000000005,7.9,0,30,19.0,125.6,25.2,39.0,361,70062,4,1,1,3,2,0,0,0,0,0.0,1,0,5,446,0.29,0.28,0.57,4.98,0.0,0.0,Injured,0,2,0.0,0.0,4,0,2
Bruno G.,NEW,MID,2.3,5.800000000000001,2.3,2,32,56.2,187.2,242.4,132.0,916,30423,2,1,1,11,5,0,0,0,0,0.0,5,0,11,952,0.96,1.11,2.07,10.22,0.0,100.0,Suspended,0,1,2.3,0.0,4,0,2
Burn,NEW,DEF,2.3,4.7,9.6,1,37,36.4,198.6,57.4,107.0,4873,275410,0,1,0,11,4,0,0,0,0,0.0,2,0,11,945,0.91,0.31,1.22,11.27,0.0,100.0,Injured,0,1,2.3,0.0,4,0,1
Darlow,NEW,GKP,0.0,4.0,0.0,0,0,0.0,0.0,0.0,0.0,0,11,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Unavailable,0,0,0.0,0.0,4,1,0
Dubravka,NEW,GKP,0.0,3.9000000000000004,1.0,0,0,0.0,0.0,0.0,0.0,977,942,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,100.0,100.0,Available,0,0,0.0,0.5,4,1,0
Fraser,NEW,MID,0.0,4.9,0.0,0,0,0.0,0.0,0.0,0.0,0,21,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Unavailable,0,0,0.0,0.0,4,0,0
Gillespie,NEW,GKP,0.0,3.9000000000000004,0.1,0,0,0.0,0.0,0.0,0.0,65,111,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Available,0,0,0.0,0.5,4,1,0
Gordon,NEW,MID,5.7,5.7,8.6,7,54,63.9,241.8,141.9,259.0,104633,13139,3,4,4,7,6,0,0,0,0,0.0,6,0,9,790,3.03,1.31,4.33,7.8,100.0,100.0,Available,0,0,5.7,6.2,4,0,8
Hayden,NEW,MID,0.0,4.4,0.0,0,0,0.0,0.0,0.0,0.0,0,50,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Unavailable,0,0,0.0,0.0,4,0,0
Hendrick,NEW,MID,0.0,4.4,0.0,0,0,0.0,0.0,0.0,0.0,0,37,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Unavailable,0,0,0.0,0.0,4,0,0
Isak,NEW,FWD,0.3,7.4,12.4,0,44,55.5,223.0,56.2,276.0,740,115632,6,6,0,6,2,0,0,0,0,2.0,0,0,6,491,5.44,0.15,5.59,6.85,0.0,0.0,Injured,0,2,0.0,0.0,4,0,6
Joelinton,NEW,MID,4.7,5.800000000000001,0.5,9,20,30.4,99.0,131.9,73.0,6306,701,3,0,1,6,2,0,0,0,0,3.0,1,0,7,548,0.76,0.33,1.09,6.54,100.0,100.0,Available,0,0,4.7,5.2,4,0,1
Krafth,NEW,DEF,0.0,4.4,0.0,0,0,0.0,0.0,0.0,0.0,122,31,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,100.0,100.0,Available,0,0,0.0,0.5,4,0,0
Kuol,NEW,MID,0.0,4.5,0.0,0,0,0.0,0.0,0.0,0.0,0,6,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Unavailable,0,0,0.0,0.0,4,0,0
Lascelles,NEW,DEF,5.0,4.0,4.5,9,23,13.3,95.6,15.9,21.0,94464,3786,3,0,0,4,3,0,0,0,0,0.0,1,0,5,466,0.17,0.04,0.21,4.72,0.0,0.0,Available,0,0,5.0,5.5,4,0,0
J.Lewis,NEW,DEF,0.0,4.0,0.0,0,0,0.0,0.0,0.0,0.0,0,8,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Unavailable,0,0,0.0,0.0,4,0,0
Longstaff,NEW,MID,3.3,4.9,1.1,2,35,38.4,180.4,95.1,106.0,4709,6311,0,2,2,8,5,0,0,0,0,0.0,4,0,7,718,1.38,0.67,2.05,7.72,0.0,0.0,Available,0,0,3.3,3.8,4,0,4
Manquillo,NEW,DEF,0.0,4.0,0.1,0,0,0.0,0.0,0.0,0.0,17,289,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,25.0,25.0,Doubtful,0,0,0.0,0.1,4,0,0
J.Murphy,NEW,MID,6.0,4.800000000000001,0.2,1,24,19.5,103.4,54.3,39.0,99,4062,3,1,3,1,1,0,0,0,0,0.0,0,0,1,119,0.1,0.66,0.76,1.61,0.0,0.0,Injured,0,1,0.0,0.0,4,0,4
Pope,NEW,GKP,5.0,5.5,11.5,6,43,21.9,215.0,0.0,4.0,19452,7808,0,0,0,11,5,28,0,0,0,0.0,0,0,11,990,0.02,0.0,0.02,11.46,0.0,0.0,Available,0,0,5.0,5.5,4,1,0
Ritchie,NEW,MID,0.3,4.4,0.2,1,1,1.0,9.2,0.3,0.0,363,492,0,0,0,0,0,0,0,0,0,0.0,0,0,0,11,0.0,0.0,0.0,0.03,0.0,0.0,Available,0,0,0.3,0.8,4,0,0
Saint-Maximin,NEW,MID,0.0,6.0,0.0,0,0,0.0,0.0,0.0,0.0,0,15,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Unavailable,0,0,0.0,0.0,4,0,0
Schär,NEW,DEF,5.7,5.2,6.7,5,43,29.9,199.8,29.9,68.0,71824,11545,4,0,1,11,5,0,0,0,0,0.0,2,0,11,990,0.6,0.42,1.02,11.46,100.0,75.0,Available,0,0,4.3,6.2,4,0,1
